iter	Logloss
647	0.3178184363
648	0.3177977639
649	0.3176570962
650	0.3175392462
651	0.3175388876
652	0.3173330616
653	0.3172086828
654	0.3170840949
655	0.3170841414
656	0.3169297293
657	0.3168569614
658	0.3167656279
659	0.3166916309
660	0.3166534488
661	0.3165536302
662	0.3162810799
663	0.3161756121
664	0.3159764125
665	0.3159164116
666	0.3159036397
667	0.315827911
668	0.3157727128
669	0.3157584703
670	0.3156233109
671	0.3155870633
672	0.3154847026
673	0.31534794
674	0.3152468905
675	0.3150628929
676	0.314972048
677	0.3149620125
678	0.3148865407
679	0.3148092808
680	0.3147387718
681	0.3145692669
682	0.3144909627
683	0.3143823952
684	0.3143523435
685	0.3142861932
686	0.3140914092
687	0.314017843
688	0.3138878386
689	0.3137459069
690	0.3137306235
691	0.3137066636
692	0.3136475627
693	0.3135017046
694	0.3133223535
695	0.3133215408
696	0.3132047052
697	0.3130194894
698	0.3128938759
699	0.3128759875
700	0.3127646772
701	0.3127408623
702	0.3127000727
703	0.3126456522
704	0.3125219506
705	0.3124988388
706	0.3123862923
707	0.3122439421
708	0.3121828886
709	0.3120520967
710	0.3118779231
711	0.3117565806
712	0.3117443171
713	0.3117204495
714	0.311590235
715	0.3114170477
716	0.3111568496
717	0.3109862803
718	0.3108753583
719	0.3107569022
720	0.3106861777
721	0.3105972657
722	0.3105278043
723	0.3103256599
724	0.3102350191
725	0.310149387
726	0.3100604878
727	0.3097622737
728	0.3096630188
729	0.309496311
730	0.3094087685
731	0.3093588768
732	0.3093146086
733	0.3092190097
734	0.3092051439
735	0.3091325196
736	0.3090264576
737	0.308927776
738	0.3088223397
739	0.3086916141
740	0.3085328413
741	0.3084253062
742	0.3083037071
743	0.3081570361
744	0.3079763786
745	0.3078991533
746	0.3078080806
747	0.3076887504
748	0.3075906499
749	0.307260578
750	0.3072530478
751	0.3070790885
752	0.3070508973
753	0.3069926142
754	0.3068883451
755	0.3067824503
756	0.3066689795
757	0.3065021742
758	0.3063796807
759	0.306331465
760	0.306246529
761	0.3060610141
762	0.3059225262
763	0.3057953672
764	0.3055616768
765	0.3054892914
766	0.3053367081
767	0.3052660419
768	0.3052476902
769	0.3051151339
770	0.3050173638
771	0.3049083237
772	0.3047551381
773	0.304625338
774	0.3045597938
775	0.304432869
776	0.3043273305
777	0.3043057398
778	0.3042067002
779	0.3040071835
780	0.3038294855
781	0.3036711825
782	0.3035352503
783	0.303409085
784	0.3032759803
785	0.3032061637
786	0.303075651
787	0.3028481288
788	0.302589077
789	0.3024185369
790	0.3023429125
791	0.3020566406
792	0.3020318532
793	0.3019743092
794	0.3018730685
795	0.3018055429
796	0.3015999108
797	0.3015174091
798	0.3013908228
799	0.3012229302
800	0.3010636677
801	0.3010120186
802	0.3008928446
803	0.3007502327
804	0.3006821817
805	0.3006325774
806	0.300309965
807	0.3002920513
808	0.3001994771
809	0.3000877094
810	0.3000284511
811	0.2998620601
812	0.2996896557
813	0.2995817621
814	0.2993522881
815	0.2993174245
816	0.299252765
817	0.2991470841
818	0.2989716704
819	0.2988622773
820	0.2987352332
821	0.2985276668
822	0.2984635231
823	0.2983678451
824	0.2982478699
825	0.2981533596
826	0.2980304853
827	0.2978960801
828	0.2977341797
829	0.2974817929
830	0.2973995151
831	0.2973191866
832	0.2972429903
833	0.2971739645
834	0.297092077
835	0.2969346387
836	0.2968282826
837	0.2967594052
838	0.2966059136
839	0.2964905376
840	0.2963030602
841	0.2961913473
842	0.2960696357
843	0.2960109301
844	0.2958930033
845	0.2955257484
846	0.2953841454
847	0.295188831
848	0.29505888
849	0.2949764874
850	0.2947332911
851	0.2944969347
852	0.2943840893
853	0.2941960881
854	0.2938992684
855	0.2937490017
856	0.2936281727
857	0.2934722344
858	0.2933816415
859	0.293250579
860	0.2930703006
861	0.2930188843
862	0.2927873168
863	0.292683847
864	0.2926043818
865	0.2925188046
866	0.2923375073
867	0.292231758
868	0.2921393033
869	0.2919617345
870	0.2918505922
871	0.2917423539
872	0.2916033593
873	0.2915390262
874	0.2914234933
875	0.2913238371
876	0.2911925887
877	0.2911039503
878	0.2910447138
879	0.2909464795
880	0.2908483751
881	0.2907917338
882	0.2906650782
883	0.2904865769
884	0.2903951727
885	0.2902773196
886	0.2901726744
887	0.290064898
888	0.2899723456
889	0.2898621538
890	0.2897417867
891	0.2896369516
892	0.2894367777
893	0.2893338757
894	0.2892522671
895	0.2891274546
896	0.2890706117
897	0.2888974725
898	0.2887891475
899	0.2886943903
900	0.2886266016
901	0.2884991597
902	0.2883432135
903	0.2882325646
904	0.2881936257
905	0.2881140671
906	0.287966743
907	0.2878545098
908	0.2877063069
909	0.2875817899
910	0.2875314379
911	0.2875064791
912	0.2874020433
913	0.287252722
914	0.287165608
915	0.2870106268
916	0.2867920583
917	0.286645125
918	0.2865467263
919	0.2863801649
920	0.2862974639
921	0.2860968985
922	0.2859655514
923	0.2858309569
924	0.2856870651
925	0.2855509574
926	0.2854814602
927	0.2854182043
928	0.28533193
929	0.2852659982
930	0.2851393457
931	0.2849792811
932	0.2848867628
933	0.2847006303
934	0.2845661706
935	0.2844038873
936	0.2843182553
937	0.2841917756
938	0.2840729971
939	0.2838998013
940	0.2837096455
941	0.28360212
942	0.2835267254
943	0.2833557034
944	0.2832301538
945	0.2831033486
946	0.2828899179
947	0.2827478111
948	0.2826487147
949	0.2825335092
950	0.2824236236
951	0.2823141419
952	0.2821658863
953	0.2820173558
954	0.2819303316
955	0.2818185658
956	0.2817089943
957	0.2816057066
958	0.2815646573
959	0.28146125
960	0.2813792526
961	0.2813376452
962	0.281263914
963	0.2810265792
964	0.2809356903
965	0.2808417275
966	0.2807439415
967	0.2806397139
968	0.2805279308
969	0.2804429548
970	0.2803301961
971	0.2802552041
972	0.2801543506
973	0.2800314336
974	0.2799348096
975	0.2798413253
976	0.2796918576
977	0.279588327
978	0.2795079052
979	0.2793363602
980	0.2792147361
981	0.2791766159
982	0.2790729322
983	0.2789476248
984	0.2787502825
985	0.2786667868
986	0.2785999102
987	0.2784896793
988	0.2782968182
989	0.2781661959
990	0.2781203847
991	0.2779844099
992	0.2778503994
993	0.277751832
994	0.2776817754
995	0.2775833442
996	0.2775217902
997	0.2773173189
998	0.2772164277
999	0.277130346
